叶子特征,系数
gbdt_leaf_30_39,0.03366620436819101
gbdt_leaf_14_46,-0.0336185560393061
gbdt_leaf_21_1,-0.03361258819107067
gbdt_leaf_31_41,-0.033597594184078004
gbdt_leaf_20_38,-0.03357558342659246
gbdt_leaf_15_40,0.033502248831616725
gbdt_leaf_29_15,0.033099178093621895
gbdt_leaf_20_22,-0.03297468981799177
gbdt_leaf_29_40,-0.032866493634414976
gbdt_leaf_13_28,-0.03259163898834508
gbdt_leaf_8_35,-0.03254788012415059
gbdt_leaf_8_38,0.03251709487399556
gbdt_leaf_3_28,-0.03242991870455248
gbdt_leaf_26_37,-0.0323602099565632
gbdt_leaf_1_7,-0.032354976841978994
gbdt_leaf_22_20,-0.03229014761149373
gbdt_leaf_31_14,-0.03228935606143758
gbdt_leaf_16_16,0.032184583485330265
gbdt_leaf_13_43,0.03198225104092351
gbdt_leaf_14_15,-0.03195909099685991
gbdt_leaf_28_2,0.03192448646529985
gbdt_leaf_10_43,-0.03182594101284437
gbdt_leaf_5_7,0.031783635504164985
gbdt_leaf_2_29,0.03164101397086592
gbdt_leaf_4_9,0.03151360557920157
gbdt_leaf_9_17,-0.03146894116675807
gbdt_leaf_8_22,-0.03146894116675807
gbdt_leaf_6_15,-0.03146894116675807
gbdt_leaf_25_33,-0.03108034286592888
gbdt_leaf_2_44,-0.030891315452950402
gbdt_leaf_21_26,0.03087144533975726
gbdt_leaf_21_18,-0.030760211121744395
gbdt_leaf_4_17,-0.030732797219728637
gbdt_leaf_0_17,-0.030732797219728637
gbdt_leaf_3_22,-0.030732797219728637
gbdt_leaf_0_32,-0.030682983931791547
gbdt_leaf_31_19,-0.030646719065176232
gbdt_leaf_2_35,0.030593802809429433
gbdt_leaf_2_7,0.030579464629163614
gbdt_leaf_5_21,-0.030515243500491774
gbdt_leaf_23_16,0.030317985906133268
gbdt_leaf_2_36,0.03015056588084208
gbdt_leaf_7_37,-0.030094814283184532
gbdt_leaf_4_21,-0.030088209333674128
gbdt_leaf_2_21,0.029969639425478166
gbdt_leaf_3_19,0.029943632940946575
gbdt_leaf_23_45,-0.02992743746034262
gbdt_leaf_13_42,0.029871833008379842
gbdt_leaf_0_7,0.02978276678285174
gbdt_leaf_3_7,0.02978276678285174
gbdt_leaf_26_46,-0.029745507991707255
gbdt_leaf_7_22,0.02973057062714483
gbdt_leaf_11_41,0.02970291942993881
gbdt_leaf_0_45,0.029495238822948026
gbdt_leaf_18_8,-0.029489300997527532
gbdt_leaf_12_39,0.02925946599168454
gbdt_leaf_20_1,0.02904213522703484
gbdt_leaf_25_1,-0.029022964105818574
gbdt_leaf_26_1,-0.029022964105818574
gbdt_leaf_28_1,-0.029022964105818574
gbdt_leaf_27_1,-0.029022964105818574
gbdt_leaf_31_1,-0.029022964105818574
gbdt_leaf_8_5,0.02880707516414562
gbdt_leaf_31_39,-0.028635501767565016
gbdt_leaf_28_14,-0.028612952994069202
gbdt_leaf_30_47,-0.028492841234893596
gbdt_leaf_15_41,0.02847012584528945
gbdt_leaf_4_15,-0.028330492794180245
gbdt_leaf_16_33,0.028283349970036717
gbdt_leaf_29_35,-0.028153664270776663
gbdt_leaf_10_7,-0.028144767606066275
gbdt_leaf_0_5,0.0280989256532878
gbdt_leaf_3_5,0.0280989256532878
gbdt_leaf_19_5,-0.027963311677382197
gbdt_leaf_16_5,-0.027963311677382197
gbdt_leaf_7_18,-0.027702497443009094
gbdt_leaf_2_3,-0.027667545186090294
gbdt_leaf_5_2,-0.027667545186090294
gbdt_leaf_28_40,0.027279261218953705
gbdt_leaf_4_12,0.027276853090651552
gbdt_leaf_6_41,-0.02706879365324924
gbdt_leaf_25_27,-0.02698701495854818
gbdt_leaf_25_46,-0.02689539915353463
gbdt_leaf_25_39,-0.026883278931814598
gbdt_leaf_29_25,0.026691736741971502
gbdt_leaf_9_8,0.02668898243910435
gbdt_leaf_3_15,-0.0265221978509644
gbdt_leaf_25_10,0.026506605583140757
gbdt_leaf_4_1,0.026418874892002862
gbdt_leaf_30_31,-0.02624123749335759
gbdt_leaf_17_40,-0.026197010958729696
gbdt_leaf_0_22,-0.02610383382770367
gbdt_leaf_30_45,-0.02574653906528898
gbdt_leaf_29_34,-0.02550431980199247
gbdt_leaf_7_0,0.025400615195153624
gbdt_leaf_14_14,-0.025360859868404886
gbdt_leaf_3_46,0.025345371677281233
gbdt_leaf_30_22,0.025051097536539692
gbdt_leaf_11_30,-0.025028787796864616
gbdt_leaf_12_6,-0.024856588569323976
gbdt_leaf_17_34,0.024788106274679512
gbdt_leaf_31_23,0.024633658881054763
gbdt_leaf_13_22,0.024355686237176617
gbdt_leaf_6_13,-0.02428222696255228
gbdt_leaf_9_15,-0.02428222696255228
gbdt_leaf_8_20,-0.02428222696255228
gbdt_leaf_27_38,-0.024175536521579426
gbdt_leaf_16_14,-0.024110471941507908
gbdt_leaf_20_10,0.023968944691307625
gbdt_leaf_24_8,0.02376096630173574
gbdt_leaf_8_15,0.02370017225300801
gbdt_leaf_15_24,-0.023189900885431155
gbdt_leaf_6_18,-0.02293671211380638
gbdt_leaf_16_7,0.02212674027085028
gbdt_leaf_24_34,-0.02200863584268766
gbdt_leaf_24_30,-0.0219997456449252
gbdt_leaf_13_16,-0.02199134140849885
gbdt_leaf_25_38,0.02178412213460809
gbdt_leaf_3_36,-0.021649555341996037
gbdt_leaf_17_11,0.02144656375752556
gbdt_leaf_15_9,0.02144656375752556
gbdt_leaf_12_22,-0.02138959143501201
gbdt_leaf_12_37,-0.02120810990332452
gbdt_leaf_22_12,-0.021206488415137545
gbdt_leaf_29_42,-0.021163325720557773
gbdt_leaf_10_42,0.020974673926090148
gbdt_leaf_29_30,0.02096083587135801
gbdt_leaf_4_38,-0.02089228380022664
gbdt_leaf_29_31,0.02083447514396375
gbdt_leaf_9_25,0.02077980769649786
gbdt_leaf_6_42,0.020728926616613543
gbdt_leaf_8_21,-0.020480475227306387
gbdt_leaf_16_41,-0.020291610474960385
gbdt_leaf_5_19,0.020261787158479136
gbdt_leaf_23_0,0.020161245519214117
gbdt_leaf_8_1,-0.020154881168722577
gbdt_leaf_23_48,-0.020028115624058766
gbdt_leaf_15_38,-0.01993970342272268
gbdt_leaf_28_42,-0.01971870047385478
gbdt_leaf_7_2,0.01969348399147784
gbdt_leaf_1_37,-0.019582380893738954
gbdt_leaf_26_7,-0.019507796225055128
gbdt_leaf_22_30,-0.019317752646816507
gbdt_leaf_22_35,-0.019298714888398096
gbdt_leaf_20_44,-0.019170169707790865
gbdt_leaf_12_32,-0.019159180033427762
gbdt_leaf_17_22,-0.019156469698684956
gbdt_leaf_17_17,0.01910834665156313
gbdt_leaf_26_33,0.019063637300270612
gbdt_leaf_24_26,0.018980895571880346
gbdt_leaf_0_12,-0.01889677107985889
gbdt_leaf_7_41,-0.01875219918437111
gbdt_leaf_26_26,-0.018732684470993303
gbdt_leaf_14_0,-0.018728437832340575
gbdt_leaf_4_42,0.018529271233689477
gbdt_leaf_10_35,-0.01850610721917859
gbdt_leaf_14_11,-0.018322513817517438
gbdt_leaf_24_22,-0.018316213813640212
gbdt_leaf_16_6,-0.018298643979268947
gbdt_leaf_19_6,-0.018298643979268947
gbdt_leaf_18_5,-0.018298643979268947
gbdt_leaf_2_12,-0.01825446732849474
gbdt_leaf_7_34,0.01786985223004171
gbdt_leaf_13_41,-0.01785067537626708
gbdt_leaf_23_18,-0.017846381632827816
gbdt_leaf_5_32,-0.017780716639623634
gbdt_leaf_9_5,-0.017388074752788356
gbdt_leaf_13_18,-0.017286556031781215
gbdt_leaf_6_37,-0.01727547947443206
gbdt_leaf_28_16,0.016958885437456796
gbdt_leaf_17_7,0.016866701437906206
gbdt_leaf_30_29,-0.016796667998369562
gbdt_leaf_3_29,0.016788974119829606
gbdt_leaf_14_43,0.01676356732311839
gbdt_leaf_24_24,-0.016528047900616783
gbdt_leaf_28_44,-0.01649519726393529
gbdt_leaf_23_42,0.016417241103303257
gbdt_leaf_19_13,-0.01630701263465467
gbdt_leaf_28_34,0.016176748862306304
gbdt_leaf_22_27,0.01611542365651219
gbdt_leaf_18_23,-0.016036171953069025
gbdt_leaf_6_3,0.015960386735697017
gbdt_leaf_10_2,0.015960386735697017
gbdt_leaf_18_15,-0.01589076944427138
gbdt_leaf_15_31,-0.015876892160502105
gbdt_leaf_7_44,0.015804160390359343
gbdt_leaf_26_35,-0.015700337914313172
gbdt_leaf_18_45,0.015681240320873955
gbdt_leaf_10_13,0.015389185176656788
gbdt_leaf_1_15,-0.015324644362718751
gbdt_leaf_17_1,-0.015318296064180763
gbdt_leaf_20_28,-0.015184416802318204
gbdt_leaf_26_34,-0.015120122166525788
gbdt_leaf_25_15,-0.015115760502776715
gbdt_leaf_29_17,0.015099026255887014
gbdt_leaf_21_37,-0.014833667252443526
gbdt_leaf_25_26,-0.014816726413964415
gbdt_leaf_26_36,0.014739627934933925
gbdt_leaf_28_32,-0.014717431144507532
gbdt_leaf_9_39,-0.01449312214354189
gbdt_leaf_11_20,0.014424975637725976
gbdt_leaf_13_45,0.01404053115483256
gbdt_leaf_11_14,0.013754944994341402
gbdt_leaf_8_25,0.013636788034063029
gbdt_leaf_9_24,0.013636788034063029
gbdt_leaf_11_33,-0.013616440116414986
gbdt_leaf_2_14,0.01354826771220581
gbdt_leaf_18_0,-0.013489456715718127
gbdt_leaf_12_0,-0.013489456715718127
gbdt_leaf_17_25,-0.013449884171210175
gbdt_leaf_29_45,0.013317108822485208
gbdt_leaf_4_46,0.013283329031579045
gbdt_leaf_17_49,-0.013219533514767179
gbdt_leaf_6_43,-0.013203240131348012
gbdt_leaf_4_44,-0.013144585203295419
gbdt_leaf_29_41,-0.013026809830809834
gbdt_leaf_2_6,0.012802901292126943
gbdt_leaf_2_39,0.012790101082870875
gbdt_leaf_3_33,0.012788572153009976
gbdt_leaf_12_23,-0.012709097606798414
gbdt_leaf_17_44,-0.012567024569343272
gbdt_leaf_11_18,-0.012491495887962199
gbdt_leaf_24_19,0.01246939522111378
gbdt_leaf_25_42,-0.012347315403112185
gbdt_leaf_29_27,-0.012344249266440772
gbdt_leaf_30_9,-0.01228557484246347
gbdt_leaf_7_36,-0.011973996698472576
gbdt_leaf_24_0,-0.011926601831440998
gbdt_leaf_20_23,0.011901329857359052
gbdt_leaf_26_20,0.011857971566296067
gbdt_leaf_3_45,0.011637545550276853
gbdt_leaf_24_18,0.011518879392699537
gbdt_leaf_1_0,-0.011419628934230987
gbdt_leaf_9_14,0.011375543335602123
gbdt_leaf_11_38,0.011371194213943964
gbdt_leaf_11_48,-0.01098582524872585
gbdt_leaf_19_29,-0.010984889589278334
gbdt_leaf_1_11,-0.010889880431346725
gbdt_leaf_27_26,-0.010862305744817455
gbdt_leaf_3_26,0.010618284481249362
gbdt_leaf_5_8,-0.010600292183270325
gbdt_leaf_4_11,0.01052290481460229
gbdt_leaf_15_18,-0.010203769128292706
gbdt_leaf_24_43,0.010115618273897876
gbdt_leaf_2_8,-0.010095610152356153
gbdt_leaf_25_31,0.010005780826991847
gbdt_leaf_11_13,0.009611220596093142
gbdt_leaf_14_38,0.009401614859566945
gbdt_leaf_25_21,0.00906711855422349
gbdt_leaf_16_23,-0.00905005932799687
gbdt_leaf_5_30,0.008949517610881145
gbdt_leaf_13_38,0.008888926223444497
gbdt_leaf_11_23,-0.008876230840070675
gbdt_leaf_18_27,-0.008844943550477742
gbdt_leaf_22_10,-0.008672589891186137
gbdt_leaf_7_26,0.008611385123850752
gbdt_leaf_5_38,0.008539271240410512
gbdt_leaf_0_19,0.008527814834038739
gbdt_leaf_26_44,0.008520999723779447
gbdt_leaf_0_29,-0.008348488552888134
gbdt_leaf_24_48,-0.00785347048688035
gbdt_leaf_0_18,0.007718726092849506
gbdt_leaf_21_19,-0.007629150213239123
gbdt_leaf_2_1,0.007404297619976293
gbdt_leaf_15_37,-0.007350819919335409
gbdt_leaf_25_4,-0.007287632291205681
gbdt_leaf_23_8,0.007206106132497504
gbdt_leaf_9_1,0.007201848353973193
gbdt_leaf_22_43,-0.0070378291416121315
gbdt_leaf_10_34,0.00699322683584493
gbdt_leaf_17_43,0.006939159151852706
gbdt_leaf_24_6,-0.006359761415739701
gbdt_leaf_17_5,-0.006359761415739701
gbdt_leaf_30_40,-0.006350288628616796
gbdt_leaf_29_22,-0.006343214953172973
gbdt_leaf_13_25,-0.006119864329475112
gbdt_leaf_7_7,-0.006062208804101242
gbdt_leaf_23_43,0.006012824534890433
gbdt_leaf_15_43,0.005960316242649861
gbdt_leaf_10_5,-0.005751403211818272
gbdt_leaf_8_32,-0.005535189297062769
gbdt_leaf_20_21,-0.005535189297062769
gbdt_leaf_29_18,-0.005383204251443068
gbdt_leaf_11_15,0.005373071974885053
gbdt_leaf_21_40,-0.005142144547345497
gbdt_leaf_28_21,0.00506203238287353
gbdt_leaf_27_11,-0.004971401518119401
gbdt_leaf_5_31,0.004943790362272409
gbdt_leaf_30_30,-0.004835417190913509
gbdt_leaf_1_14,-0.004645080776404735
gbdt_leaf_14_18,0.0045540370879590805
gbdt_leaf_14_47,-0.004529403749617314
gbdt_leaf_5_25,-0.0043759800126102755
gbdt_leaf_18_44,-0.004356181694010871
gbdt_leaf_19_40,0.004302021461573434
gbdt_leaf_10_40,-0.00418962432724701
gbdt_leaf_1_41,0.004025811304584212
gbdt_leaf_25_3,0.003951710416932087
gbdt_leaf_8_0,0.0037552805215335123
gbdt_leaf_24_21,0.003662217701344877
gbdt_leaf_12_33,0.003622911840092585
gbdt_leaf_12_31,-0.003597330064543615
gbdt_leaf_30_38,0.0035702306071943657
gbdt_leaf_8_7,-0.0035650879347440658
gbdt_leaf_14_1,0.0035576300285772556
gbdt_leaf_6_27,-0.0035552161728242293
gbdt_leaf_30_20,0.003409578009388319
gbdt_leaf_2_33,-0.003399562010770552
gbdt_leaf_28_7,-0.003389192225720019
gbdt_leaf_0_10,-0.0033382849709082444
gbdt_leaf_12_15,-0.003083177847710284
gbdt_leaf_22_17,0.003069770203581702
gbdt_leaf_9_37,-0.00305322454517846
gbdt_leaf_4_22,0.0030300887565207634
gbdt_leaf_18_24,0.002921198854738911
gbdt_leaf_26_29,-0.002373725828927954
gbdt_leaf_1_28,0.0019576866784668393
gbdt_leaf_15_12,-0.0019426993923794115
gbdt_leaf_2_46,-0.0019361458572464464
gbdt_leaf_18_11,0.0018103677015759699
gbdt_leaf_3_23,0.001713085483250845
gbdt_leaf_4_18,0.001713085483250845
gbdt_leaf_24_10,0.0017111765383389698
gbdt_leaf_17_14,0.0017111765383389698
gbdt_leaf_22_31,-0.0016981029217633618
gbdt_leaf_21_36,0.0013252402811567746
gbdt_leaf_4_33,-0.0012437356845845188
gbdt_leaf_31_8,-0.0012077676369875424
gbdt_leaf_21_33,-0.0011015935213162186
gbdt_leaf_15_23,-0.0010715380440850168
gbdt_leaf_13_7,0.0009404981889583986
gbdt_leaf_2_10,0.0008753765745334016
gbdt_leaf_21_39,-0.0007228926467533392
gbdt_leaf_20_0,0.0006595415455389277
gbdt_leaf_6_6,-0.0006546649772852802
gbdt_leaf_26_21,0.00044169708110459327
gbdt_leaf_13_46,0.00042611849230984915
gbdt_leaf_23_35,-0.0002165103799856685
gbdt_leaf_25_29,0.00011956262926453499
gbdt_leaf_21_32,4.8972687469514805e-05
